Date,MKT YR,Destination,Port,Bushels,Pounds
20200116,1920,KOREA REP,INTERIOR,15300,918000
20200116,1920,KOREA REP,INTERIOR,11700,702000
20200116,1920,VIETNAM,INTERIOR,11700,702000
20200116,1920,INDONESIA,INTERIOR,13500,810000
20200116,1920,INDONESIA,INTERIOR,5400,324000
20200116,1920,VIETNAM,INTERIOR,17100,1026000
20200116,1920,PHILIPPINES,INTERIOR,6300,378000
20200116,1920,INDONESIA,INTERIOR,13500,810000
20200116,1920,INDONESIA,INTERIOR,13500,810000
20200116,1920,INDONESIA,INTERIOR,13500,810000
20200116,1920,INDONESIA,INTERIOR,14400,864000
20200116,1920,INDONESIA,INTERIOR,12600,756000
20200116,1920,CHINA T,INTERIOR,18000,1080000
20200116,1920,CHINA T,INTERIOR,10800,648000
20200116,1920,CHINA T,INTERIOR,18000,1080000
20200116,1920,CHINA T,INTERIOR,10800,648000
20200116,1920,CHINA T,INTERIOR,18000,1080000
20200116,1920,CHINA T,INTERIOR,13500,810000
20200116,1920,JAPAN,INTERIOR,4500,270000
20200116,1920,JAPAN,INTERIOR,9000,540000
20200116,1920,CHINA MAIN,PUGET SOUND,2461725.667,147703540
20200116,1920,INDONESIA,INTERIOR,10800,648000
20200116,1920,CHINA T,INTERIOR,2700,162000
20200116,1920,CHINA T,INTERIOR,9900,594000
20200116,1920,CHINA T,INTERIOR,6300,378000
20200116,1920,CHINA T,INTERIOR,6300,378000
20200116,1920,THAILAND,S. ATLANTIC,14400,864000
20200116,1920,THAILAND,S. ATLANTIC,14400,864000
20200116,1920,THAILAND,S. ATLANTIC,14400,864000
20200116,1920,THAILAND,S. ATLANTIC,15300,918000
20200116,1920,VIETNAM,INTERIOR,10800,648000
20200116,1920,THAILAND,S. ATLANTIC,9900,594000
20200116,1920,CHINA T,N. ATLANTIC,8100,486000
20200116,1920,THAILAND,INTERIOR,9000,540000
20200116,1920,CHINA T,S. ATLANTIC,11700,702000
20200116,1920,CHINA T,S. ATLANTIC,10800,648000
20200116,1920,CHINA T,S. ATLANTIC,18000,1080000
20200116,1920,MALAYSIA,S. ATLANTIC,18000,1080000
20200116,1920,MALAYSIA,S. ATLANTIC,18000,1080000
20200116,1920,MALAYSIA,S. ATLANTIC,9000,540000
20200116,1920,CHINA T,INTERIOR,6300,378000
20200116,1920,BURMA,INTERIOR,13500,810000
20200116,1920,BURMA,INTERIOR,5400,324000
20200116,1920,CHINA T,INTERIOR,18000,1080000
20200116,1920,CHINA T,INTERIOR,10800,648000
20200116,1920,CHINA T,INTERIOR,3600,216000
20200116,1920,CHINA T,INTERIOR,7200,432000
20200116,1920,CHINA T,INTERIOR,2700,162000
20200116,1920,CHINA T,S. ATLANTIC,18000,1080000
20200116,1920,MALAYSIA,S. ATLANTIC,12600,756000
20200116,1920,MALAYSIA,S. ATLANTIC,12600,756000
20200116,1920,THAILAND,S. ATLANTIC,18000,1080000
20200116,1920,THAILAND,S. ATLANTIC,18000,1080000
20200116,1920,THAILAND,S. ATLANTIC,7200,432000
20200116,1920,CHINA T,INTERIOR,18000,1080000
20200116,1920,CHINA T,INTERIOR,18000,1080000
20200116,1920,CHINA T,INTERIOR,18000,1080000
20200116,1920,CHINA T,INTERIOR,18000,1080000
20200116,1920,CHINA T,INTERIOR,18000,1080000
20200116,1920,CHINA T,INTERIOR,18000,1080000
20200116,1920,CHINA T,INTERIOR,11700,702000
20200116,1920,CHINA T,INTERIOR,11700,702000
20200116,1920,INDONESIA,INTERIOR,6300,378000
20200116,1920,INDONESIA,INTERIOR,18000,1080000
20200116,1920,CHINA MAIN,MISSISSIPPI R.,2601795,156107700
20200116,1920,INDONESIA,INTERIOR,9900,594000
20200116,1920,INDONESIA,INTERIOR,9900,594000
20200116,1920,INDONESIA,INTERIOR,8100,486000
20200116,1920,CHINA T,INTERIOR,11700,702000
20200116,1920,INDONESIA,INTERIOR,4500,270000
20200116,1920,INDONESIA,INTERIOR,9000,540000
20200116,1920,INDONESIA,INTERIOR,15300,918000
20200116,1920,INDONESIA,INTERIOR,18000,1080000
20200116,1920,INDONESIA,INTERIOR,18000,1080000
20200116,1920,INDONESIA,INTERIOR,3600,216000
20200116,1920,THAILAND,INTERIOR,16200,972000
20200116,1920,THAILAND,INTERIOR,16200,972000
20200116,1920,CHINA T,INTERIOR,12600,756000
20200116,1920,CHINA T,INTERIOR,12600,756000
20200116,1920,CHINA T,INTERIOR,18000,1080000
20200116,1920,CHINA T,INTERIOR,18000,1080000
20200116,1920,CHINA T,INTERIOR,18000,1080000
20200116,1920,CHINA T,INTERIOR,18000,1080000
20200116,1920,VIETNAM,INTERIOR,10800,648000
20200116,1920,THAILAND,INTERIOR,12600,756000
20200116,1920,THAILAND,INTERIOR,8100,486000
20200116,1920,INDONESIA,INTERIOR,18000,1080000
20200116,1920,INDONESIA,INTERIOR,16200,972000
20200116,1920,THAILAND,INTERIOR,6300,378000
20200116,1920,THAILAND,INTERIOR,15300,918000
20200116,1920,THAILAND,INTERIOR,18000,1080000
20200116,1920,INDONESIA,INTERIOR,18000,1080000
20200116,1920,INDONESIA,INTERIOR,11700,702000
20200116,1920,JAPAN,INTERIOR,3600,216000
20200116,1920,MALAYSIA,INTERIOR,18000,1080000
20200116,1920,MALAYSIA,INTERIOR,11700,702000
20200116,1920,JAPAN,MISSISSIPPI R.,109620.3333,6577220
20200116,1920,VIETNAM,INTERIOR,9000,540000
20200116,1920,MEXICO,MISSISSIPPI R.,762392.3333,45743540
20200116,1920,KOREA REP,INTERIOR,5400,324000
20200116,1920,VIETNAM,INTERIOR,4500,270000
20200116,1920,MEXICO,INTERIOR,77000,4620000
20200116,1920,MEXICO,INTERIOR,348333.3333,20900000
20200116,1920,MEXICO,INTERIOR,209000,12540000
20200116,1920,MEXICO,INTERIOR,183333.3333,11000000
20200116,1920,MEXICO,INTERIOR,18333.33333,1100000
20200116,1920,JAPAN,INTERIOR,1800,108000
20200116,1920,JAPAN,INTERIOR,1800,108000
20200116,1920,INDONESIA,INTERIOR,16200,972000
20200116,1920,INDONESIA,INTERIOR,9000,540000
20200116,1920,INDONESIA,INTERIOR,11700,702000
20200116,1920,INDONESIA,INTERIOR,9900,594000
20200116,1920,VIETNAM,INTERIOR,17100,1026000
20200116,1920,INDONESIA,INTERIOR,18000,1080000
20200116,1920,VIETNAM,INTERIOR,17100,1026000
20200116,1920,CHINA T,INTERIOR,18000,1080000
20200116,1920,CHINA T,INTERIOR,16200,972000
20200116,1920,PHILIPPINES,INTERIOR,5400,324000
20200116,1920,INDONESIA,INTERIOR,11700,702000
20200116,1920,INDONESIA,INTERIOR,10800,648000
20200116,1920,INDONESIA,INTERIOR,17100,1026000
20200116,1920,INDONESIA,INTERIOR,17100,1026000
20200116,1920,CHINA T,INTERIOR,13500,810000
20200116,1920,CHINA T,INTERIOR,10800,648000
20200116,1920,JAPAN,INTERIOR,9000,540000
20200116,1920,CHINA T,INTERIOR,18000,1080000
20200116,1920,CHINA T,INTERIOR,18000,1080000
20200116,1920,INDONESIA,INTERIOR,9900,594000
20200116,1920,INDONESIA,INTERIOR,9900,594000
20200116,1920,VIETNAM,INTERIOR,7200,432000
20200116,1920,CHINA T,INTERIOR,18000,1080000
20200116,1920,CHINA T,INTERIOR,13500,810000
20200116,1920,MEXICO,INTERIOR,344666.6667,20680000
20200116,1920,MALAYSIA,INTERIOR,17100,1026000
20200116,1920,MEXICO,INTERIOR,396000,23760000
20200116,1920,VIETNAM,INTERIOR,18000,1080000
20200116,1920,VIETNAM,INTERIOR,9900,594000
20200116,1920,CHINA T,INTERIOR,18000,1080000
20200116,1920,CHINA T,INTERIOR,9000,540000
20200116,1920,VIETNAM,INTERIOR,18000,1080000
20200116,1920,VIETNAM,INTERIOR,8100,486000
20200116,1920,INDONESIA,INTERIOR,18000,1080000
20200116,1920,INDONESIA,INTERIOR,18000,1080000
20200116,1920,VIETNAM,INTERIOR,7200,432000
20200116,1920,PHILIPPINES,INTERIOR,18000,1080000
20200116,1920,INDONESIA,INTERIOR,18000,1080000
20200116,1920,CHINA T,INTERIOR,18000,1080000
20200116,1920,CHINA T,INTERIOR,18000,1080000
20200116,1920,CHINA T,INTERIOR,5400,324000
20200116,1920,CHINA T,INTERIOR,18000,1080000
20200116,1920,CHINA T,INTERIOR,9900,594000
20200116,1920,CHINA T,INTERIOR,9000,540000
20200116,1920,CHINA T,INTERIOR,18000,1080000
20200116,1920,CHINA T,INTERIOR,14400,864000
20200116,1920,THAILAND,INTERIOR,18000,1080000
20200116,1920,VIETNAM,INTERIOR,18000,1080000
20200116,1920,VIETNAM,INTERIOR,13500,810000
20200116,1920,CHINA T,INTERIOR,18000,1080000
20200116,1920,CHINA T,INTERIOR,18000,1080000
20200116,1920,CHINA T,INTERIOR,18000,1080000
20200116,1920,MALAYSIA,INTERIOR,18000,1080000
20200116,1920,MALAYSIA,INTERIOR,18000,1080000
20200116,1920,CHINA T,INTERIOR,18000,1080000
20200116,1920,CHINA T,INTERIOR,18000,1080000
20200116,1920,MALAYSIA,INTERIOR,17100,1026000
20200116,1920,MALAYSIA,INTERIOR,17100,1026000
20200116,1920,MALAYSIA,INTERIOR,17100,1026000
20200116,1920,CHINA T,INTERIOR,14400,864000
20200116,1920,THAILAND,INTERIOR,6300,378000
20200116,1920,CHINA T,INTERIOR,18000,1080000
20200116,1920,CHINA T,INTERIOR,18000,1080000
20200116,1920,THAILAND,INTERIOR,18000,1080000
20200116,1920,CHINA T,INTERIOR,5400,324000
20200116,1920,CHINA T,INTERIOR,18000,1080000
20200116,1920,CHINA T,INTERIOR,16200,972000
20200116,1920,CHINA T,INTERIOR,15300,918000
20200116,1920,CHINA T,INTERIOR,18000,1080000
20200116,1920,CHINA T,INTERIOR,18000,1080000
20200116,1920,CHINA T,INTERIOR,18000,1080000
20200116,1920,CHINA T,INTERIOR,15300,918000
20200116,1920,CHINA T,INTERIOR,10800,648000
20200116,1920,THAILAND,INTERIOR,17100,1026000
20200116,1920,MALAYSIA,INTERIOR,18000,1080000
20200116,1920,VIETNAM,INTERIOR,14400,864000
20200116,1920,THAILAND,INTERIOR,12600,756000
20200116,1920,CHINA T,INTERIOR,13500,810000
20200116,1920,VIETNAM,INTERIOR,13500,810000
20200116,1920,VIETNAM,INTERIOR,7200,432000
20200116,1920,CHINA T,INTERIOR,18000,1080000
20200116,1920,MEXICO,INTERIOR,1760,105600
20200116,1920,THAILAND,INTERIOR,8100,486000
20200116,1920,THAILAND,INTERIOR,4500,270000
20200116,1920,CHINA T,INTERIOR,8100,486000
20200116,1920,CHINA T,INTERIOR,3600,216000
20200116,1920,CHINA T,INTERIOR,6300,378000
20200116,1920,CHINA T,INTERIOR,8100,486000
20200116,1920,THAILAND,INTERIOR,18000,1080000
20200116,1920,THAILAND,INTERIOR,9000,540000
20200116,1920,THAILAND,INTERIOR,18000,1080000
20200116,1920,THAILAND,INTERIOR,9000,540000
20200116,1920,VIETNAM,INTERIOR,9000,540000
20200116,1920,INDONESIA,INTERIOR,18000,1080000
20200116,1920,INDONESIA,INTERIOR,18000,1080000
20200116,1920,INDONESIA,INTERIOR,7200,432000
20200116,1920,INDONESIA,INTERIOR,5400,324000
20200116,1920,THAILAND,INTERIOR,18000,1080000
20200116,1920,INDONESIA,INTERIOR,7200,432000
20200116,1920,INDONESIA,INTERIOR,3600,216000
20200116,1920,VIETNAM,INTERIOR,9000,540000
20200116,1920,VIETNAM,INTERIOR,9000,540000
20200116,1920,MALAYSIA,S. ATLANTIC,8100,486000
20200116,1920,INDONESIA,INTERIOR,10800,648000
20200116,1920,CHINA T,S. ATLANTIC,12600,756000
20200116,1920,CHINA T,S. ATLANTIC,10800,648000
20200116,1920,INDONESIA,INTERIOR,3600,216000
20200116,1920,INDONESIA,INTERIOR,1800,108000
20200116,1920,INDONESIA,INTERIOR,18000,1080000
20200116,1920,INDONESIA,INTERIOR,18000,1080000
20200116,1920,INDONESIA,INTERIOR,18000,1080000
20200116,1920,MALAYSIA,S. ATLANTIC,18000,1080000
20200123,1920,JAPAN,MISSISSIPPI R.,1718492.667,103109560
20200123,1920,EGYPT,MISSISSIPPI R.,2136912.667,128214760
20200123,1920,MEXICO,INTERIOR,1760,105600
20200123,1920,SPAIN,MISSISSIPPI R.,2627403.333,157644200
20200123,1920,VENEZUELA,MISSISSIPPI R.,183707.6667,11022460
20200123,1920,JAPAN,MISSISSIPPI R.,385794.6667,23147680
20200123,1920,COLOMBIA,MISSISSIPPI R.,176376.3333,10582580
20200123,1920,NETHERLANDS,MISSISSIPPI R.,2540384.833,152423090
20200123,1920,INDONESIA,INTERIOR,10800,648000
20200123,1920,CHINA MAIN,COLUMBIA R.,2381320.333,142879220
20200123,1920,CHINA MAIN,PUGET SOUND,2433677.667,146020660
20200123,1920,COLOMBIA,MISSISSIPPI R.,232392.3333,13943540
20200123,1920,CHINA MAIN,PUGET SOUND,2541643.167,152498590
20200123,1920,CHINA MAIN,MISSISSIPPI R.,2623569.167,157414150
20200123,1920,JAPAN,MISSISSIPPI R.,105484.6667,6329080
20200123,1920,JAPAN,MISSISSIPPI R.,156759.6667,9405580
20200123,1920,JAPAN,MISSISSIPPI R.,152517.6667,9151060
20200123,1920,JAPAN,MISSISSIPPI R.,1448164.667,86889880
20200123,1920,INDONESIA,INTERIOR,10800,648000
20200123,1920,INDONESIA,INTERIOR,9900,594000
20200123,1920,NEPAL,INTERIOR,2700,162000
20200123,1920,CHINA T,INTERIOR,1800,108000
20200123,1920,CHINA T,S. ATLANTIC,18000,1080000
20200123,1920,CHINA T,S. ATLANTIC,18000,1080000
20200123,1920,CHINA T,S. ATLANTIC,18000,1080000
20200123,1920,CHINA T,INTERIOR,15300,918000
20200123,1920,CHINA T,INTERIOR,15300,918000
20200123,1920,CHINA T,INTERIOR,14400,864000
20200123,1920,MALAYSIA,INTERIOR,16200,972000
20200123,1920,MALAYSIA,INTERIOR,9900,594000
20200123,1920,MALAYSIA,INTERIOR,15300,918000
20200123,1920,INDONESIA,INTERIOR,10800,648000
20200123,1920,CHINA MAIN,MISSISSIPPI R.,2619144.667,157148680
20200123,1920,SAUDI ARABIA,MISSISSIPPI R.,2627048.667,157622920
20200123,1920,CHINA T,COLUMBIA R.,578721.8333,34723310
20200123,1920,CHINA T,INTERIOR,17100,1026000
20200123,1920,CHINA T,INTERIOR,17100,1026000
20200123,1920,CHINA T,INTERIOR,17100,1026000
20200123,1920,CHINA T,INTERIOR,16200,972000
20200123,1920,INDONESIA,INTERIOR,17100,1026000
20200123,1920,INDONESIA,INTERIOR,15300,918000
20200123,1920,CHINA T,INTERIOR,9000,540000
20200123,1920,PHILIPPINES,INTERIOR,4500,270000
20200123,1920,THAILAND,INTERIOR,8100,486000
20200123,1920,THAILAND,INTERIOR,9900,594000
20200123,1920,CHINA T,INTERIOR,9900,594000
20200123,1920,MEXICO,INTERIOR,18333.33333,1100000
20200123,1920,MEXICO,INTERIOR,399666.6667,23980000
20200123,1920,MALAYSIA,INTERIOR,17100,1026000
20200123,1920,MALAYSIA,INTERIOR,17100,1026000
20200123,1920,NEPAL,INTERIOR,18000,1080000
20200123,1920,NEPAL,INTERIOR,18000,1080000
20200123,1920,NEPAL,INTERIOR,12600,756000
20200123,1920,NEPAL,INTERIOR,13500,810000
20200123,1920,CHINA T,INTERIOR,13500,810000
20200123,1920,CHINA T,INTERIOR,12600,756000
20200123,1920,CHINA T,INTERIOR,900,54000
20200123,1920,CHINA T,INTERIOR,11700,702000
20200123,1920,CHINA T,INTERIOR,6300,378000
20200123,1920,CHINA T,INTERIOR,18000,1080000
20200123,1920,INDONESIA,INTERIOR,15300,918000
20200123,1920,INDONESIA,INTERIOR,17100,1026000
20200123,1920,THAILAND,INTERIOR,3600,216000
20200123,1920,THAILAND,INTERIOR,9000,540000
20200123,1920,BURMA,INTERIOR,16200,972000
20200123,1920,BURMA,INTERIOR,2700,162000
20200123,1920,NEPAL,INTERIOR,9000,540000
20200123,1920,MEXICO,INTERIOR,363000,21780000
20200123,1920,MEXICO,INTERIOR,36666.66667,2200000
20200123,1920,VIETNAM,INTERIOR,10800,648000
20200123,1920,CHINA T,INTERIOR,9000,540000
20200123,1920,CHINA T,INTERIOR,14400,864000
20200123,1920,CHINA T,INTERIOR,900,54000
20200123,1920,CHINA T,INTERIOR,900,54000
20200123,1920,CHINA T,INTERIOR,9000,540000
20200123,1920,INDONESIA,INTERIOR,18000,1080000
20200123,1920,INDONESIA,INTERIOR,18000,1080000
20200123,1920,CHINA MAIN,MISSISSIPPI R.,2628012,157680720
20200123,1920,COLOMBIA,MISSISSIPPI R.,404144.3333,24248660
20200123,1920,CHINA MAIN,MISSISSIPPI R.,2645367,158722020
20200123,1920,BARBADOS,MISSISSIPPI R.,213122.6667,12787360
20200123,1920,KOREA REP,INTERIOR,8100,486000
20200123,1920,VIETNAM,INTERIOR,10800,648000
20200123,1920,THAILAND,INTERIOR,15300,918000
20200123,1920,THAILAND,INTERIOR,14400,864000
20200123,1920,NEPAL,INTERIOR,13500,810000
20200123,1920,NEPAL,INTERIOR,17100,1026000
20200123,1920,PHILIPPINES,N. ATLANTIC,12600,756000
20200123,1920,VIETNAM,INTERIOR,10800,648000
20200123,1920,THAILAND,INTERIOR,18000,1080000
20200123,1920,INDONESIA,INTERIOR,10800,648000
20200123,1920,THAILAND,INTERIOR,2700,162000
20200123,1920,THAILAND,INTERIOR,12600,756000
20200123,1920,THAILAND,INTERIOR,12600,756000
20200123,1920,THAILAND,INTERIOR,12600,756000
20200123,1920,MEXICO,INTERIOR,359333.3333,21560000
20200123,1920,MALAYSIA,INTERIOR,13500,810000
20200123,1920,MALAYSIA,INTERIOR,13500,810000
20200123,1920,CHINA T,INTERIOR,18000,1080000
20200123,1920,CHINA T,INTERIOR,18000,1080000
20200123,1920,CHINA T,INTERIOR,18000,1080000
20200123,1920,CHINA T,INTERIOR,10800,648000
20200123,1920,MALAYSIA,INTERIOR,14400,864000
20200123,1920,CHINA T,INTERIOR,18000,1080000
20200123,1920,CHINA T,INTERIOR,18000,1080000
20200123,1920,CHINA T,INTERIOR,18000,1080000
20200123,1920,THAILAND,INTERIOR,18000,1080000
20200123,1920,THAILAND,INTERIOR,9000,540000
20200123,1920,THAILAND,INTERIOR,18000,1080000
20200123,1920,THAILAND,INTERIOR,18000,1080000
20200123,1920,THAILAND,INTERIOR,9000,540000
20200123,1920,INDONESIA,INTERIOR,15300,918000
20200123,1920,INDONESIA,INTERIOR,18000,1080000
20200123,1920,MALAYSIA,INTERIOR,9000,540000
20200123,1920,INDONESIA,INTERIOR,9000,540000
20200123,1920,INDONESIA,INTERIOR,5400,324000
20200123,1920,INDONESIA,INTERIOR,18000,1080000
20200123,1920,INDONESIA,INTERIOR,14400,864000
20200123,1920,INDONESIA,INTERIOR,18000,1080000
20200123,1920,INDONESIA,INTERIOR,18000,1080000
20200123,1920,INDONESIA,INTERIOR,900,54000
20200123,1920,VIETNAM,INTERIOR,7200,432000
20200123,1920,VIETNAM,INTERIOR,17100,1026000
20200123,1920,VIETNAM,INTERIOR,9900,594000
20200123,1920,INDONESIA,INTERIOR,11700,702000
20200123,1920,MEXICO,INTERIOR,3520,211200
20200123,1920,THAILAND,S. ATLANTIC,12600,756000
20200123,1920,THAILAND,S. ATLANTIC,11700,702000
20200123,1920,VIETNAM,INTERIOR,7200,432000
20200123,1920,MALAYSIA,S. ATLANTIC,18000,1080000
20200123,1920,INDONESIA,INTERIOR,18000,1080000
20200123,1920,INDONESIA,INTERIOR,18000,1080000
20200123,1920,MALAYSIA,S. ATLANTIC,13500,810000
20200123,1920,MALAYSIA,S. ATLANTIC,13500,810000
20200123,1920,CHINA T,INTERIOR,18000,1080000
20200123,1920,VIETNAM,INTERIOR,14400,864000
20200123,1920,MALAYSIA,S. ATLANTIC,12600,756000
20200123,1920,MALAYSIA,S. ATLANTIC,15300,918000
20200123,1920,MALAYSIA,S. ATLANTIC,15300,918000
20200123,1920,INDONESIA,INTERIOR,9900,594000
20200123,1920,MALAYSIA,S. ATLANTIC,17100,1026000
20200123,1920,VIETNAM,INTERIOR,9000,540000
20200123,1920,MALAYSIA,S. ATLANTIC,15300,918000
20200123,1920,VIETNAM,INTERIOR,10800,648000
20200123,1920,VIETNAM,INTERIOR,9900,594000
20200123,1920,THAILAND,S. ATLANTIC,13500,810000
20200123,1920,PHILIPPINES,INTERIOR,13500,810000
20200123,1920,INDONESIA,INTERIOR,18000,1080000
20200123,1920,INDONESIA,INTERIOR,17100,1026000
20200123,1920,MALAYSIA,S. ATLANTIC,10800,648000
20200123,1920,CHINA T,S. ATLANTIC,17100,1026000
20200123,1920,CHINA T,S. ATLANTIC,17100,1026000
20200123,1920,CHINA T,S. ATLANTIC,16200,972000
20200123,1920,CHINA T,S. ATLANTIC,15300,918000
20200123,1920,CHINA T,S. ATLANTIC,15300,918000
20200123,1920,CHINA T,S. ATLANTIC,16200,972000
20200123,1920,MALAYSIA,S. ATLANTIC,18000,1080000
20200123,1920,MALAYSIA,S. ATLANTIC,18000,1080000
20200123,1920,CHINA T,S. ATLANTIC,18000,1080000
20200123,1920,THAILAND,INTERIOR,7200,432000
20200123,1920,CHINA T,INTERIOR,18000,1080000
20200123,1920,CHINA T,INTERIOR,18000,1080000
20200123,1920,INDONESIA,INTERIOR,18000,1080000
20200123,1920,INDONESIA,INTERIOR,17100,1026000
20200123,1920,INDONESIA,INTERIOR,17100,1026000
20200123,1920,INDONESIA,INTERIOR,15300,918000
20200123,1920,INDONESIA,INTERIOR,14400,864000
20200123,1920,JAPAN,INTERIOR,9000,540000
20200123,1920,VIETNAM,INTERIOR,12600,756000
20200123,1920,INDONESIA,INTERIOR,9000,540000
20200123,1920,INDONESIA,INTERIOR,8100,486000
20200123,1920,KOREA REP,INTERIOR,18000,1080000
20200123,1920,KOREA REP,INTERIOR,18000,1080000
20200123,1920,KOREA REP,INTERIOR,18000,1080000
20200123,1920,KOREA REP,INTERIOR,17100,1026000
20200123,1920,KOREA REP,INTERIOR,16200,972000
20200123,1920,VIETNAM,INTERIOR,7200,432000
20200123,1920,JAPAN,INTERIOR,6300,378000
20200123,1920,VIETNAM,INTERIOR,3600,216000
20200123,1920,VIETNAM,INTERIOR,17100,1026000
20200123,1920,VIETNAM,INTERIOR,9900,594000
20200123,1920,INDONESIA,INTERIOR,17100,1026000
20200123,1920,INDONESIA,INTERIOR,17100,1026000
20200123,1920,VIETNAM,INTERIOR,17100,1026000
20200123,1920,VIETNAM,INTERIOR,10800,648000
20200123,1920,CHINA T,INTERIOR,18000,1080000
20200123,1920,CHINA T,INTERIOR,13500,810000
20200123,1920,CHINA T,INTERIOR,9000,540000
20200123,1920,CHINA T,INTERIOR,9900,594000
20200123,1920,CHINA T,INTERIOR,18000,1080000
20200123,1920,CHINA T,INTERIOR,13500,810000
20200123,1920,CHINA T,INTERIOR,18000,1080000
20200123,1920,CHINA T,INTERIOR,18000,1080000
20200123,1920,CHINA T,INTERIOR,6300,378000
20200123,1920,MALAYSIA,INTERIOR,17100,1026000
20200123,1920,MALAYSIA,INTERIOR,18000,1080000
20200123,1920,THAILAND,INTERIOR,18000,1080000
20200123,1920,CHINA T,INTERIOR,18000,1080000
20200123,1920,CHINA T,INTERIOR,18000,1080000
20200123,1920,CHINA T,INTERIOR,9000,540000
20200123,1920,CHINA T,INTERIOR,18000,1080000
20200123,1920,MALAYSIA,INTERIOR,13500,810000
20200123,1920,CHINA T,INTERIOR,18000,1080000
20200123,1920,CHINA T,INTERIOR,17100,1026000
20200123,1920,CHINA T,INTERIOR,17100,1026000
20200123,1920,CHINA T,INTERIOR,12600,756000
20200123,1920,CHINA T,INTERIOR,12600,756000
20200123,1920,CHINA T,INTERIOR,17100,1026000
20200123,1920,CHINA T,INTERIOR,16200,972000
20200123,1920,THAILAND,INTERIOR,3600,216000
20200123,1920,CHINA T,INTERIOR,9000,540000
20200123,1920,THAILAND,INTERIOR,14400,864000
20200123,1920,CHINA T,INTERIOR,3600,216000
20200123,1920,THAILAND,INTERIOR,6300,378000
20200123,1920,CHINA T,INTERIOR,18000,1080000
20200123,1920,CHINA T,INTERIOR,17100,1026000
20200123,1920,MALAYSIA,INTERIOR,1800,108000
20200123,1920,CHINA T,INTERIOR,15300,918000
20200123,1920,CHINA T,INTERIOR,17100,1026000
20200123,1920,INDONESIA,INTERIOR,18000,1080000
20200123,1920,VIETNAM,INTERIOR,17100,1026000
20200123,1920,VIETNAM,INTERIOR,17100,1026000
20200123,1920,INDONESIA,INTERIOR,9900,594000
20200123,1920,JAPAN,INTERIOR,7200,432000
20200123,1920,PHILIPPINES,INTERIOR,5400,324000
20200123,1920,JAPAN,INTERIOR,4500,270000
20200123,1920,JAPAN,INTERIOR,9000,540000
20200123,1920,CHINA T,INTERIOR,18000,1080000
20200123,1920,INDONESIA,INTERIOR,10800,648000
20200123,1920,INDONESIA,INTERIOR,18000,1080000
20200123,1920,THAILAND,INTERIOR,18000,1080000
20200123,1920,CHINA T,INTERIOR,9000,540000
20200123,1920,CHINA T,INTERIOR,17100,1026000
20200123,1920,THAILAND,INTERIOR,18000,1080000
20200123,1920,CHINA T,INTERIOR,18000,1080000
20200123,1920,CHINA T,INTERIOR,18000,1080000
20200123,1920,CHINA T,INTERIOR,18000,1080000
